[2m2023-04-07T03:28:12.971495Z[0m [32m INFO[0m [2msqlx::query[0m[2m:[0m SELECT bpc.id, name, number, …; rows affected: 21017, rows returned: 21017, elapsed: 281.325ms

SELECT
  bpc.id,
  name,
  number,
  rarity,
  sale_price,
  bpcs.cardset_name,
  bpcs.ref as cardset_ref,
  set_id,
  last_fetched_at,
  remark
FROM
  bigweb_pokemon_card bpc
  LEFT JOIN bigweb_pokemon_cardset bpcs ON bpc.set_id = bpcs.id
  
ProductId,Brand,Set,Edition,Series,Rarity,Material,ReleaseYear,Language,CardNameEnglish,CardNameChinese,CardNameJapanese,CardNumber,Image,Value,Reference,Remark,Remark1,Remark2,Remark3,Remark4,Remark5,Remark6,Remark7,Remark8,Remark9,Remark10,Enable,P_Language,id
,Pokemon,チャンピオンロード ,,,U,,,ja,,,エネルギーつけかえ,,,90,sm6b,,20230331174035,31/03/2023 17:40,5646,2996884,,,,,,,,,
,Pokemon,チャンピオンロード ,,,U,,,ja,,,スーパーポケモン回収,,,45,sm6b,,20230331174035,31/03/2023 17:40,5646,3070106,,,,,,,,,
,Pokemon,チャンピオンロード ,,,U,,,ja,,,ふっかつそう,,,45,sm6b,,20230331174035,31/03/2023 17:40,5646,2996887,,,,,,,,,
,Pokemon,チャンピオンロード ,,,U,,,ja,,,ルアーボール,,,108,sm6b,,20230331174035,31/03/2023 17:40,5646,2996890,,,,,,,,,
,Pokemon,チャンピオンロード ,,,U,,,ja,,,ぼんぐり職人,,,72,sm6b,,20230331174035,31/03/2023 17:40,5646,2996892,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,マダツボミ,,,18,sm6b,,20230331174035,31/03/2023 17:40,5646,2996895,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,サボネア,,,18,sm6b,,20230331174035,31/03/2023 17:40,5646,2996898,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,ワニノコ,,,18,sm6b,,20230331174035,31/03/2023 17:40,5646,2996901,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,チョンチー,,,18,sm6b,,20230331174035,31/03/2023 17:40,5646,2996904,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,マルノーム,,,18,sm6b,,20230331174035,31/03/2023 17:40,5646,2996907,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,イワーク,,,18,sm6b,,20230331174035,31/03/2023 17:40,5646,2996910,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,ヨーギラス,,,18,sm6b,,20230331174035,31/03/2023 17:40,5646,2996913,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,クチート,,,45,sm6b,,20230331174035,31/03/2023 17:40,5646,2996915,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,ノコッチ,,,72,sm6b,,20230331174035,31/03/2023 17:40,5646,2996918,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,フレンドボール,,,72,sm6b,,20230331174035,31/03/2023 17:40,5646,2996921,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,ふしぎなアメ,SMB,,90,smb,,20230331174036,31/03/2023 17:40,5355,716377,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,はかせのてがみ,SMB,,162,smb,,20230331174036,31/03/2023 17:40,5355,3071976,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,闘魂のまわし,SMB,,198,smb,,20230331174036,31/03/2023 17:40,5355,3071979,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,フウロ,SMB,,72,smb,,20230331174036,31/03/2023 17:40,5355,716386,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,プラターヌ博士,SMB,,54,smb,,20230331174036,31/03/2023 17:40,5355,3071982,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,うねりの大海,SMB,,90,smb,,20230331174036,31/03/2023 17:40,5355,716389,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,巨大植物の森,SMB,,54,smb,,20230331174036,31/03/2023 17:40,5355,3071985,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,ミステリーエネルギー,SMB,,162,smb,,20230331174036,31/03/2023 17:40,5355,716392,,,,,,,,,
,Pokemon,白銀のランス ,,,UR,,,ja,,,ドータクン,092,,1512,s6h,,20230331174035,31/03/2023 17:40,6790,3162835,,,,,,,,,
,Pokemon,白銀のランス ,,,UR,,,ja,,,いかついメット,094,,792,s6h,,20230331174035,31/03/2023 17:40,6790,3162837,,,,,,,,,
,Pokemon,白銀のランス ,,,HR,,,ja,,,トルネロスVMAX,087,,522,s6h,,20230331174035,31/03/2023 17:40,6790,3179534,,,,,,,,,
,Pokemon,白銀のランス ,,,HR,,,ja,,,メロン,091,,1782,s6h,,20230331174035,31/03/2023 17:40,6790,3179538,,,,,,,,,
,Pokemon,白銀のランス ,,,SR,,,ja,,,はくばバドレックスV,073,,3852,s6h,,20230331174035,31/03/2023 17:40,6790,3179541,,,,,（スペシャルアート）,,,,
,Pokemon,白銀のランス ,,,SR,,,ja,,,レパルダスV,077,,612,s6h,,20230331174035,31/03/2023 17:40,6790,3162853,,,,,,,,,
,Pokemon,白銀のランス ,,,SR,,,ja,,,ピオニー,082,,882,s6h,,20230331174035,31/03/2023 17:40,6790,3162858,,,,,,,,,
,Pokemon,白銀のランス ,,,RRR,,,ja,,,はくばバドレックスVMAX,028,,90,s6h,,20230331174035,31/03/2023 17:40,6790,3162860,,,,,,,,,
,Pokemon,白銀のランス ,,,RRR,,,ja,,,トルネロスVMAX,058,,90,s6h,,20230331174035,31/03/2023 17:40,6790,3162862,,,,,,,,,
,Pokemon,白銀のランス ,,,RR,,,ja,,,はくばバドレックスV,027,,72,s6h,,20230331174035,31/03/2023 17:40,6790,3179556,,,,,,,,,
,Pokemon,白銀のランス ,,,RR,,,ja,,,ガラルギャロップV,029,,108,s6h,,20230331174035,31/03/2023 17:40,6790,3162865,,,,,,,,,
,Pokemon,白銀のランス ,,,RR,,,ja,,,レパルダスV,047,,108,s6h,,20230331174035,31/03/2023 17:40,6790,3162867,,,,,,,,,
,Pokemon,白銀のランス ,,,R,,,ja,,,ザルード,010,,54,s6h,,20230331174035,31/03/2023 17:40,6790,3162869,,,,,,,,,
,Pokemon,白銀のランス ,,,R,,,ja,,,ユキメノコ,021,,54,s6h,,20230331174035,31/03/2023 17:40,6790,3162871,,,,,,,,,
,Pokemon,白銀のランス ,,,R,,,ja,,,ルガルガン,042,,54,s6h,,20230331174035,31/03/2023 17:40,6790,3162873,,,,,,,,,
,Pokemon,白銀のランス ,,,R,,,ja,,,ポリゴンZ,054,,36,s6h,,20230331174035,31/03/2023 17:40,6790,3179568,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,メブキジカ,006,,27,s6h,,20230331174035,31/03/2023 17:40,6790,3162878,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,トドゼルガ,024,,27,s6h,,20230331174035,31/03/2023 17:40,6790,3162881,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,キルリア,034,,45,s6h,,20230331174035,31/03/2023 17:40,6790,3179575,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,ボスゴドラ,050,,27,s6h,,20230331174035,31/03/2023 17:40,6790,3162886,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,サバイバルセット,060,,72,s6h,,20230331174035,31/03/2023 17:40,6790,3162889,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,いかついメット,061,,54,s6h,,20230331174035,31/03/2023 17:40,6790,3179582,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,耐火グローブ,063,,72,s6h,,20230331174035,31/03/2023 17:40,6790,3162892,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,アスナ,065,,72,s6h,,20230331174035,31/03/2023 17:40,6790,3179586,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,メロン,068,,72,s6h,,20230331174035,31/03/2023 17:40,6790,3162897,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,頂への雪道,069,,72,s6h,,20230331174035,31/03/2023 17:40,6790,3179590,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,ユキカブリ,001,,27,s6h,,20230331174035,31/03/2023 17:40,6790,3179592,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,シキジカ,005,,18,s6h,,20230331174035,31/03/2023 17:40,6790,3162903,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,ポワルンたいようのすがた,011,,45,s6h,,20230331174035,31/03/2023 17:40,6790,3162906,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,ヒバニー,015,,45,s6h,,20230331174035,31/03/2023 17:40,6790,3162909,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,ポワルンゆきぐものすがた,019,,45,s6h,,20230331174035,31/03/2023 17:40,6790,3162911,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,トドグラー,023,,18,s6h,,20230331174035,31/03/2023 17:40,6790,3162914,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,ガラルヤドン,030,,45,s6h,,20230331174035,31/03/2023 17:40,6790,3162917,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,カゲボウス,036,,45,s6h,,20230331174035,31/03/2023 17:40,6790,3162920,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,イワンコ,041,,18,s6h,,20230331174035,31/03/2023 17:40,6790,3162923,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,ココドラ,048,,18,s6h,,20230331174035,31/03/2023 17:40,6790,3162925,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,ヒメグマ,055,,18,s6h,,20230331174035,31/03/2023 17:40,6790,3162928,,,,,,,,,
,Pokemon,白銀のランス ,,,HR,,,ja,,,はくばバドレックスVMAX,(084/070),,,s6h,,20230331174035,31/03/2023 17:40,6790,3162839,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,U,,,ja,,,ポケモンいれかえ,,,27,sm7,,20230331174035,31/03/2023 17:40,5692,3070002,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,U,,,ja,,,ポケモンキャッチャー,,,45,sm7,,20230331174035,31/03/2023 17:40,5692,3000282,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,U,,,ja,,,ハッスルベルト,,,45,sm7,,20230331174035,31/03/2023 17:40,5692,3070006,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,U,,,ja,,,ハウ,,,45,sm7,,20230331174035,31/03/2023 17:40,5692,3000287,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,U,,,ja,,,ルチア,,,45,sm7,,20230331174035,31/03/2023 17:40,5692,3070011,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,U,,,ja,,,そらのはしら,,,90,sm7,,20230331174035,31/03/2023 17:40,5692,3000292,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,C,,,ja,,,キモリ,,,45,sm7,,20230331174035,31/03/2023 17:40,5692,3000295,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,C,,,ja,,,タネボー,,,18,sm7,,20230331174035,31/03/2023 17:40,5692,3000298,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,C,,,ja,,,アメモース,,,18,sm7,,20230331174035,31/03/2023 17:40,5692,3000301,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,C,,,ja,,,トロピウス,,,18,sm7,,20230331174035,31/03/2023 17:40,5692,3000304,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,C,,,ja,,,ワカシャモ,,,18,sm7,,20230331174035,31/03/2023 17:40,5692,3000307,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,C,,,ja,,,ホエルコ,,,18,sm7,,20230331174035,31/03/2023 17:40,5692,3000313,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,C,,,ja,,,ラクライ,,,18,sm7,,20230331174035,31/03/2023 17:40,5692,3000316,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,C,,,ja,,,オドリドリ,,,18,sm7,,20230331174035,31/03/2023 17:40,5692,3000319,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,C,,,ja,,,アサナン,,,18,sm7,,20230331174035,31/03/2023 17:40,5692,3000322,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,C,,,ja,,,ダンバル,,,45,sm7,,20230331174035,31/03/2023 17:40,5692,3000325,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,C,,,ja,,,タツベイ,,,18,sm7,,20230331174035,31/03/2023 17:40,5692,3000328,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,C,,,ja,,,キャモメ,,,18,sm7,,20230331174035,31/03/2023 17:40,5692,3000331,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,C,,,ja,,,ゴニョニョ,,,18,sm7,,20230331174035,31/03/2023 17:40,5692,3000334,,,,,,,,,
,Pokemon,裂空のカリスマ ,,,C,,,ja,,,チルット,,,72,sm7,,20230331174035,31/03/2023 17:40,5692,3000337,,,,,,,,,
,Pokemon,チャンピオンロード ,,,R,,,ja,,,ウツボット,,,72,sm6b,,20230331174035,31/03/2023 17:40,5646,2996864,,,,,,,,,
,Pokemon,チャンピオンロード ,,,R,,,ja,,,オーダイル,,,72,sm6b,,20230331174035,31/03/2023 17:40,5646,2996867,,,,,,,,,
,Pokemon,チャンピオンロード ,,,R,,,ja,,,ルナトーン,,,54,sm6b,,20230331174035,31/03/2023 17:40,5646,3070090,,,,,,,,,
,Pokemon,チャンピオンロード ,,,R,,,ja,,,ハガネール,,,72,sm6b,,20230331174035,31/03/2023 17:40,5646,2996871,,,,,,,,,
,Pokemon,チャンピオンロード ,,,U,,,ja,,,ウツドン,,,27,sm6b,,20230331174035,31/03/2023 17:40,5646,2996873,,,,,,,,,
,Pokemon,チャンピオンロード ,,,U,,,ja,,,ワカシャモ,,,27,sm6b,,20230331174035,31/03/2023 17:40,5646,2996876,,,,,,,,,
,Pokemon,チャンピオンロード ,,,U,,,ja,,,サナギラス,,,27,sm6b,,20230331174035,31/03/2023 17:40,5646,2996879,,,,,,,,,
,Pokemon,チャンピオンロード ,,,U,,,ja,,,ホウオウ,,,45,sm6b,,20230331174035,31/03/2023 17:40,5646,2996882,,,,,,,,,
,Pokemon,チャンピオンロード ,,,U,,,ja,,,エネルギーつけかえ,,,63,sm6b,,20230331174035,31/03/2023 17:40,5646,3070105,,,,,,,,,
,Pokemon,チャンピオンロード ,,,U,,,ja,,,ふしぎなアメ,,,90,sm6b,,20230331174035,31/03/2023 17:40,5646,2996886,,,,,,,,,
,Pokemon,チャンピオンロード ,,,U,,,ja,,,ポケナビ,,,90,sm6b,,20230331174035,31/03/2023 17:40,5646,2996888,,,,,,,,,
,Pokemon,チャンピオンロード ,,,U,,,ja,,,地底探検隊,,,72,sm6b,,20230331174035,31/03/2023 17:40,5646,2996891,,,,,,,,,
,Pokemon,チャンピオンロード ,,,U,,,ja,,,モノマネむすめ,,,72,sm6b,,20230331174035,31/03/2023 17:40,5646,2996893,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,ストライク,,,45,sm6b,,20230331174035,31/03/2023 17:40,5646,2996896,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,マグマッグ,,,72,sm6b,,20230331174035,31/03/2023 17:40,5646,2996899,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,ハスボー,,,18,sm6b,,20230331174035,31/03/2023 17:40,5646,2996902,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,ランターン,,,18,sm6b,,20230331174035,31/03/2023 17:40,5646,2996905,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,ソルロック,,,45,sm6b,,20230331174035,31/03/2023 17:40,5646,2996908,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,ゴマゾウ,,,45,sm6b,,20230331174035,31/03/2023 17:40,5646,2996911,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,ニューラ,,,72,sm6b,,20230331174035,31/03/2023 17:40,5646,2996914,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,タツベイ,,,18,sm6b,,20230331174035,31/03/2023 17:40,5646,2996916,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,ナマケロ,,,18,sm6b,,20230331174035,31/03/2023 17:40,5646,2996919,,,,,,,,,
,Pokemon,チャンピオンロード ,,,C,,,ja,,,TVレポーター,,,45,sm6b,,20230331174035,31/03/2023 17:40,5646,2996922,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,バトルサーチャー,SMB,,882,smb,,20230331174036,31/03/2023 17:40,5355,716382,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,ピーピーマックス,SMB,,342,smb,,20230331174036,31/03/2023 17:40,5355,3071978,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,N,SMB,,342,smb,,20230331174036,31/03/2023 17:40,5355,716385,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,フウロ,SMB,,54,smb,,20230331174036,31/03/2023 17:40,5355,3071981,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,うねりの大海,SMB,,54,smb,,20230331174036,31/03/2023 17:40,5355,3071984,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,ストロングエネルギー,SMB,,162,smb,,20230331174036,31/03/2023 17:40,5355,716391,,,,,,,,,
,Pokemon,プレミアムトレーナーボックス ,,,TD,,,ja,,,ミステリーエネルギー,SMB,,108,smb,,20230331174036,31/03/2023 17:40,5355,3071987,,,,,,,,,
,Pokemon,白銀のランス ,,,UR,,,ja,,,おむかえちょうちん,093,,702,s6h,,20230331174035,31/03/2023 17:40,6790,3179528,,,,,,,,,
,Pokemon,白銀のランス ,,,HR,,,ja,,,ピオニー,090,,702,s6h,,20230331174035,31/03/2023 17:40,6790,3179537,,,,,,,,,
,Pokemon,白銀のランス ,,,SR,,,ja,,,はくばバドレックスV,072,,792,s6h,,20230331174035,31/03/2023 17:40,6790,3179540,,,,,,,,,
,Pokemon,白銀のランス ,,,SR,,,ja,,,サダイジャV,076,,432,s6h,,20230331174035,31/03/2023 17:40,6790,3179544,,,,,,,,,
,Pokemon,白銀のランス ,,,SR,,,ja,,,トルネロスV,078,,522,s6h,,20230331174035,31/03/2023 17:40,6790,3179546,,,,,,,,,
,Pokemon,白銀のランス ,,,SR,,,ja,,,メロン,083,,5382,s6h,,20230331174035,31/03/2023 17:40,6790,3162859,,,,,,,,,
,Pokemon,白銀のランス ,,,RRR,,,ja,,,サダイジャVMAX,044,,72,s6h,,20230331174035,31/03/2023 17:40,6790,3179553,,,,,,,,,
,Pokemon,白銀のランス ,,,RR,,,ja,,,ボルケニオンV,014,,54,s6h,,20230331174035,31/03/2023 17:40,6790,3179555,,,,,,,,,
,Pokemon,白銀のランス ,,,RR,,,ja,,,はくばバドレックスV,027,,90,s6h,,20230331174035,31/03/2023 17:40,6790,3162864,,,,,,,,,
,Pokemon,白銀のランス ,,,RR,,,ja,,,サダイジャV,043,,90,s6h,,20230331174035,31/03/2023 17:40,6790,3162866,,,,,,,,,
,Pokemon,白銀のランス ,,,RR,,,ja,,,トルネロスV,057,,72,s6h,,20230331174035,31/03/2023 17:40,6790,3179560,,,,,,,,,
,Pokemon,白銀のランス ,,,R,,,ja,,,エースバーン,017,,54,s6h,,20230331174035,31/03/2023 17:40,6790,3162870,,,,,,,,,
,Pokemon,白銀のランス ,,,R,,,ja,,,サーナイト,035,,126,s6h,,20230331174035,31/03/2023 17:40,6790,3179564,,,,,,,,,
,Pokemon,白銀のランス ,,,R,,,ja,,,ガラルヤドキング,045,,54,s6h,,20230331174035,31/03/2023 17:40,6790,3162874,,,,,,,,,
,Pokemon,白銀のランス ,,,R,,,ja,,,ポリゴンZ,054,,54,s6h,,20230331174035,31/03/2023 17:40,6790,3162876,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,アマージョ,009,,27,s6h,,20230331174035,31/03/2023 17:40,6790,3162879,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,スリーパー,032,,27,s6h,,20230331174035,31/03/2023 17:40,6790,3162882,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,ジュペッタ,037,,45,s6h,,20230331174035,31/03/2023 17:40,6790,3162884,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,ポリゴン2,053,,45,s6h,,20230331174035,31/03/2023 17:40,6790,3162887,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,サバイバルセット,060,,45,s6h,,20230331174035,31/03/2023 17:40,6790,3179581,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,いちげきの巻物貫通の巻,062,,72,s6h,,20230331174035,31/03/2023 17:40,6790,3162891,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,ブレイクグローブ,064,,72,s6h,,20230331174035,31/03/2023 17:40,6790,3162893,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,ドクター,066,,72,s6h,,20230331174035,31/03/2023 17:40,6790,3162895,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,メロン,068,,54,s6h,,20230331174035,31/03/2023 17:40,6790,3179589,,,,,,,,,
,Pokemon,白銀のランス ,,,U,,,ja,,,インパクトエネルギー,070,,90,s6h,,20230331174035,31/03/2023 17:40,6790,3162899,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,イシズマイ,003,,18,s6h,,20230331174035,31/03/2023 17:40,6790,3162901,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,アマカジ,007,,18,s6h,,20230331174035,31/03/2023 17:40,6790,3162904,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,シシコ,012,,18,s6h,,20230331174035,31/03/2023 17:40,6790,3162907,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,ヒバニー,015,,27,s6h,,20230331174035,31/03/2023 17:40,6790,3179601,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,ユキワラシ,020,,45,s6h,,20230331174035,31/03/2023 17:40,6790,3162912,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,カチコール,025,,18,s6h,,20230331174035,31/03/2023 17:40,6790,3162915,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,スリープ,031,,18,s6h,,20230331174035,31/03/2023 17:40,6790,3162918,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,ヒポポタス,038,,18,s6h,,20230331174035,31/03/2023 17:40,6790,3162921,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,ハリーセン,046,,45,s6h,,20230331174035,31/03/2023 17:40,6790,3162924,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,コドラ,049,,18,s6h,,20230331174035,31/03/2023 17:40,6790,3162926,,,,,,,,,
,Pokemon,白銀のランス ,,,C,,,ja,,,トリミアン,059,,18,s6h,,20230331174035,31/03/2023 17:40,6790,3162929,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,HR,,,ja,,,デンジュモクGX,,,702,sm4+,,20230331174035,31/03/2023 17:40,5403,3070548,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,HR,,,ja,,,デンジュモクGX,,,882,sm4+,,20230331174035,31/03/2023 17:40,5403,2969259,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,SR,,,ja,,,フェローチェGX,,,522,sm4+,,20230331174035,31/03/2023 17:40,5403,3070550,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,SR,,,ja,,,テッカグヤGX,,,522,sm4+,,20230331174035,31/03/2023 17:40,5403,2969263,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,フェローチェGX,,,432,sm4+,,20230331174035,31/03/2023 17:40,5403,2969267,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,ホウオウGX,,,342,sm4+,,20230331174035,31/03/2023 17:40,5403,2969268,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,カプ・レヒレGX,,,252,sm4+,,20230331174035,31/03/2023 17:40,5403,2969269,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,カプ・コケコGX,,,342,sm4+,,20230331174035,31/03/2023 17:40,5403,2969270,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,デンジュモクGX,,,54,sm4+,,20230331174035,31/03/2023 17:40,5403,3070560,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,ミュウツーGX,,,342,sm4+,,20230331174035,31/03/2023 17:40,5403,2969272,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,ネクロズマGX,,,162,sm4+,,20230331174035,31/03/2023 17:40,5403,2969275,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,ルガルガンGX,,,162,sm4+,,20230331174035,31/03/2023 17:40,5403,2969276,,,,,(昼),,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,ルガルガンGX,,,162,sm4+,,20230331174035,31/03/2023 17:40,5403,2969277,,,,,(夜),,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,ダークライGX,,,1062,sm4+,,20230331174035,31/03/2023 17:40,5403,2969278,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,アクジキングGX,,,342,sm4+,,20230331174035,31/03/2023 17:40,5403,2969279,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,ソルガレオGX,,,162,sm4+,,20230331174035,31/03/2023 17:40,5403,3070569,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,テッカグヤGX,,,108,sm4+,,20230331174035,31/03/2023 17:40,5403,3070570,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,テッカグヤGX,,,162,sm4+,,20230331174035,31/03/2023 17:40,5403,2969281,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,シルヴァディGX,,,225,sm4+,,20230331174035,31/03/2023 17:40,5403,3070572,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,RR,,,ja,,,シルヴァディGX,,,315,sm4+,,20230331174035,31/03/2023 17:40,5403,2969283,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,,,,ja,,,タマタマ,,,45,sm4+,,20230331174035,31/03/2023 17:40,5403,2969285,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,,,,ja,,,カイロス,,,45,sm4+,,20230331174035,31/03/2023 17:40,5403,2969286,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,,,,ja,,,シズグモ,,,45,sm4+,,20230331174035,31/03/2023 17:40,5403,2969288,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,,,,ja,,,オニシズクモ,,,45,sm4+,,20230331174035,31/03/2023 17:40,5403,3070578,,,,,,,,,
,Pokemon,GXバトルブースト  ,,,,,,ja,,,カリキリ,,,45,sm4+,,20230331174035,31/03/2023 17:40,5403,2969290,,,,,,,,,
